doc_id	sentence_id	token_id	token	lemma	pos	tag	gender	number	head_token_id	dep_rel	intensifier_lemma	intensifier	text	account
text1812	1	11	recém	recém	ADJ	ADJ	Masc	Sing	8	obj	NA	0	Por isso em cada área eu resolvi procurar um jovem recém formado, pra tentar ajudar alguém como não me ajudaram, a próxima seria escolher algumas pessoas trans pra curtear o ensino superior delas e ajudar a colocar elas no mercado de trabalho, tirando das marginalização	whindersson
text1137	1	2	negro	negro	ADJ	ADJ	Masc	Sing	1	amod	NA	0	Jovem negro que foi algemado e puxado por PM em moto é condenado por tráfico de drogas e dirigir sem habilitação em SP ==&gt; https://t.co/2PNNcW0Pzr #g1 https://t.co/r4KHrRpOfv	g1
text1167	1	4	negro	negro	ADJ	ADJ	Masc	Sing	3	amod	NA	0	Corpo de jovem negro morto em Cordovil é sepultado; 'Meu filho não era bandido', diz pai https://t.co/22bwEmIrgB	oglobo
text1830	1	3	indígena	indígena	ADJ	ADJ	Fem	Sing	3	ROOT	NA	0	Algum jovem indígena recém formado em gastronomia pra me ajudar a compor o menu de um restaurante?? Pras pessoas pessoas aprenderem algo sobre o próprio país, nem que seja goela a baixo  <linebreak> Se você conhece alguém? Mencione aqui por favor bb 🙏🏼	whindersson
text1832	1	3	indígena	indígena	ADJ	ADJ	Masc	Sing	1	amod	NA	0	Alguém jovem indígena criador de sites que possa me ajudar a criar um site catalogando jovens engenheiro e arquitetos que se apresentaram aqui? já que não vou conseguir trabalhar com todos!  <linebreak> Remunerado  <linebreak> Bora botar a garotada pra trabalharrrr 🙏🏼	whindersson
text1821	1	3	indígena	indígena	ADJ	ADJ	Masc	Sing	2	amod	NA	0	Um jovem indígena pra ajudar a compor um menu com VÁRIAS regiões gente, eu favoritei a menina pra não perder https://t.co/e48BCAWbwZ	whindersson
text662	2	14	bilionários	bilionário	ADJ	ADJ	Masc	Plur	11	nmod	NA	0	57 prêmios da Mega-Sena e 1,4 bilhão de cafezinhos: quanto vale e o que dá para fazer com a fortuna dos jovens bilionários brasileiros https://t.co/L9aVoea8nE #g1 https://t.co/WDN9eTbfr6	g1
text3128	1	14	negra	negro	ADJ	ADJ	Fem	Sing	13	amod	NA	0	Após sabatina, democratas creem na aprovação de Ketanji Jackson como 1ª juíza negra da Suprema Corte dos EUA https://t.co/5aKiFiHTLd	oglobo
text457	3	5	negra	negro	ADJ	ADJ	Fem	Sing	4	amod	NA	0	Pesquisa Datafolha revela que, em São Paulo, Haddad lidera a disputa pelo governo e é seguido por Márcio França; No Rio de Janeiro, Marcelo Freixo e Cláudio Castro estão tecnicamente empatados. E a 1ª juíza negra da Suprema Corte dos EUA https://t.co/PjuuDqdEgn #g1 #resumododia https://t.co/Nt5wo6zXT1	g1
text963	5	8	independente	independente	ADJ	ADJ	Masc	Sing	6	amod	NA	0	@RetratosdaVida @jornalextra Nao amor. Eu apaguei o post pq vocês apagaram o que eu respondi. Continuo com o mesmíssimo posicionamento. Ninguém traiu ninguém. E voces sempre veem todos nós juntos independente de qualquer relação pq trabalhamos juntos.	anitta
text2112	2	2	básico	básico	ADJ	ADJ	Masc	Sing	1	amod	NA	0	Copom eleva Selic para 11,75% ao ano; juro básico da economia está no maior patamar desde 2017 https://t.co/c77G6oyXSx #g1 #economia #Copom #Selic #juros https://t.co/OsY8O49RFG	g1
text3040	1	16	popular	popular	ADJ	ADJ	Masc	Sing	15	amod	NA	0	Estudante que usou faca e espada para matar gamer conhecida como Sol vai a júri popular em SP https://t.co/f847oKc1aV #g1 https://t.co/iwg2O7Dqdk	g1
text161	2	6	justo	justar	ADJ	ADJ	Masc	Sing	5	amod	NA	0	Defesa quer que julgamento de Flordelis seja no Rio: 'Não será um júri justo', afirma advogado da ex-deputada https://t.co/PuFf6kJJzd	oglobo
text2329	1	4	altos	alto	ADJ	ADJ	Masc	Plur	3	amod	NA	0	Apesar dos juros altos, XP quer dobrar de tamanho nos fundos ‘diferentões’ e bater R$ 13 bilhões https://t.co/b7L97LptEn	oglobo
text981	1	2	italiana	italiano	ADJ	ADJ	Fem	Sing	1	amod	NA	0	Justiça italiana acusa 59 pessoas por queda de ponte que deixou 43 mortos em Gênova https://t.co/0sLJ6IegVE	oglobo
text2102	1	19	direito	direito	ADJ	ADJ	Masc	Sing	18	flat:name	NA	0	'Eu sei que ele vai me amar como mãe', diz mulher que busca na Justiça direito de registrar bebê como filho de trisal https://t.co/0bgv2rQyNO	oglobo
text1622	1	7	máxima	máximo	ADJ	ADJ	Fem	Sing	6	amod	NA	0	A polícia brasileira desafia a justiça máxima do próprio país para matar. A cor da pele e o endereço define quem vai morrer. Ontem, isso ficou ainda mais evidente, quando 25 pessoas foram assassinadas de forma brutal e ilegalmente na favela do Jacarezinho, no Rio de Janeiro. https://t.co/YF3AERS8A4	anitta
text1683	1	4	médicas	médico	ADJ	ADJ	Fem	Plur	3	amod	NA	0	Sentença detalha justificativas médicas e limites para a produção https://t.co/t9MtzDXLDL #g1	g1
text996	1	17	transgênera	transgênera	ADJ	ADJ	Fem	Sing	16	flat:name	NA	0	Estados controlados por políticos do Partido Republicano vêm aprovando uma série de projetos direcionados à juventude transgênera https://t.co/eao610H0gw #g1	g1
text284	1	2	maldito	maldizer	ADJ	ADJ	Masc	Sing	1	flat:name	NA	0	Kkkkkkkkkkkkkkkkkk maldito https://t.co/lX1YyEbmKN	whindersson
text1896	2	5	boa	bom	ADJ	ADJ	Fem	Sing	2	flat:name	NA	0	Galera, eu vejo as piada tudo, de Corno, de Vitao, a mais engraçada pra mim foi Corno McGregor kkkkkkklllll boa boa <linebreak> Agora DEPUTADO com putaria do nada, esses cara ganha dinheiro de vcsss, eu to rico galera, to de boa, mas vcs q se fode aí com esses cara, palhaçada isso com vcs	whindersson
text773	2	5	opostos	oposto	ADJ	ADJ	Masc	Plur	4	amod	NA	0	Fundador do Soweto rompe com Belo por filiação do cantor ao partido de Bolsonaro: 'Estamos em lados opostos' https://t.co/T1St45KCwe	oglobo
text3188	2	15	opostos	oposto	ADJ	ADJ	Masc	Plur	14	amod	NA	0	Crise no vôlei de praia: entenda por que mudanças no regulamento e premiação colocaram atletas e CBV em lados opostos https://t.co/dqFNtVbA0W	oglobo
text318	2	12	ainnnnnnnnn	ainnnnnnnnn	ADJ	ADJ	Masc	Sing	11	amod	NA	0	@gustavo_beats Apenas doida pra ver ele jogando sem uma sombra do lado ainnnnnnnnn	anitta
text1927	1	7	gigante	gigante	ADJ	ADJ	Masc	Sing	6	amod	NA	0	Vídeo mostra jiboia engolindo 'lagarto gigante' no quintal da casa de biólogo em Bonito, MS https://t.co/ItBnpP3p1m #g1 https://t.co/1ssxmqn0jV	g1
text2827	2	2	inteligente	inteligente	ADJ	ADJ	Fem	Sing	1	amod	NA	0	Guia de Compras: Lâmpada inteligente vale a pena? O g1 testou 6 modelos https://t.co/HIewJa2Z3A #g1 https://t.co/CjDhw5h3ya	g1
text1340	1	20	nova	novo	ADJ	ADJ	Fem	Sing	21	amod	NA	0	Prefeito de Mariupol diz que situação 'vai além de um desastre humanitário', e Rússia ameaça lançar nova ofensiva https://t.co/eWh6jAhNUE	oglobo
text980	1	10	mínimo	mínimo	ADJ	ADJ	Masc	Sing	9	amod	NA	0	Primeiro nu de Michelangelo vai a leilão com lance mínimo de R$ 150 milhões https://t.co/nTEwTIPd2i	oglobo
text2275	1	12	recarregável	recarregável	ADJ	ADJ	Fem	Sing	11	amod	NA	0	Além das carnes e bebidas, o suspeito também roubou lanterna recarregável e desodorantes https://t.co/iWWSebNTZB #g1	g1
text684	3	9	adolescente	adolescente	ADJ	ADJ	Fem	Sing	8	amod	NA	0	Tô me sentindo de volta à minha adolescência com a estética desse meu novo single.. eu era rockeira/emo de cabelo preto e vermelho... queria voltar no tempo e mostrar pra Larissa adolescente kkkk ela ia AMAR	anitta
text2431	1	3	caramelo	caramelo	ADJ	ADJ	Fem	Sing	2	amod	NA	0	Vira lata caramelo fazendo mais pelo Brasil do que qualquer outro https://t.co/Fdu6JH2L5b	whindersson
text2025	1	2	definitivo	definitivo	ADJ	ADJ	Masc	Sing	1	amod	NA	0	Laudo definitivo da morte de Paulinha Abelha descarta relação com uso de medicamentos https://t.co/wMl5D3B13m	oglobo
text87	1	18	única	único	ADJ	ADJ	Fem	Sing	17	amod	NA	0	Na federação, partidos selam uma união por pelo menos quatro anos e funcionam como uma legenda única, mas mantêm estruturas separadas https://t.co/JyZv92spy2 #g1	g1
text2610	1	11	atual	atual	ADJ	ADJ	Fem	Sing	10	amod	NA	0	Ação proposta pelo PDT alegava que prazo estabelecido na legislação atual pode estender inelegibilidade indefinidamente, o que, segundo a sigla, seria inconstitucional https://t.co/11liXcidV7 #g1	g1
text2527	2	13	municipal	municipal	ADJ	ADJ	Masc	Sing	12	amod	NA	0	Mensagem enviada por e-mail promete incendiar casa e corpo da política. Vereadora é a primeira mulher trans a ocupar uma cadeira no Legislativo municipal de SP https://t.co/5z2JBcG7cL #g1	g1
text1934	2	3	pré-candidato	pré-candidato	ADJ	ADJ	Masc	Sing	2	flat:name	NA	0	Cortejada por Leite, Simone Tebet faz acenos a Doria: 'Legítimo pré-candidato do PSDB' https://t.co/YrWJ0nXb9G	oglobo
text2004	1	5	anticrime	anticrime	ADJ	ADJ	Masc	Sing	4	amod	NA	0	Depois de endurecer leis anticrime, Bukele alerta jovens salvadorenhos: é 'prisão ou morte' https://t.co/CvarpskTmk	oglobo
text2776	1	13	hospitalares	hospitalar	ADJ	ADJ	Masc	Plur	12	amod	NA	0	Decisão se baseia nos números baixos de contaminação, ocupação de leitos hospitalares e de óbitos por Covid-19 https://t.co/aGsZyp8le9 #g1 #Piauí	g1
text1777	1	6	altao	altao	ADJ	ADJ	Fem	Plur	5	obj	NA	0	@baalbino_1 Perdeu, eu li altao com a boca	whindersson
text2681	1	10	graves	grave	ADJ	ADJ	Fem	Plur	9	amod	NA	0	Exame revela que cantora Paulinha Abelha estava com lesões graves nos rins https://t.co/0eL7KRhUVj #g1 #PaulinhaAbelha https://t.co/5hCLjQq7Nd	g1
text2987	1	11	grave	gravar	ADJ	ADJ	Fem	Sing	10	amod	NA	0	Destaque do Camboriú no Catarinense, Bruno Mota superou lesão grave no rim https://t.co/0fsVC4a1bI	oglobo
text1836	1	12	corporal	corporal	ADJ	ADJ	Fem	Sing	11	amod	NA	0	Estudantes da UFPR que participaram de trote são indiciados por lesão corporal gravíssima e constrangimento ilegal https://t.co/pwGQxZNAK9	oglobo
text665	1	10	corporal	corporal	ADJ	ADJ	Fem	Sing	9	amod	NA	0	Kaique Faustino Reis é investigado por suspeita de lesão corporal culposa na direção, quando não há intenção de causar acidente https://t.co/DzYguaqRRa #g1	g1
text807	1	12	corporal	corporal	ADJ	ADJ	Fem	Sing	11	amod	NA	0	O motorista Kaique Faustino Reis é investigado por suspeita de lesão corporal culposa na direção https://t.co/T1wXJx8Dbv #g1	g1
text1745	1	14	corporal	corporal	ADJ	ADJ	Fem	Sing	13	amod	NA	0	Adriano Ferreira de Queiroz, de 33 anos, foi indiciado por lesão corporal grave e injúria https://t.co/7YACbsutUy #g1	g1
text1012	1	15	policial	policial	ADJ	ADJ	Fem	Sing	14	amod	NA	0	Fachin manda governo do Rio se manifestar sobre questionamentos a plano para reduzir letalidade policial https://t.co/T0jVIHaUVC	oglobo
text1904	5	8	compatível	compatível	ADJ	ADJ	Fem	Sing	7	amod	NA	0	@rickbonadio Mesma batida? Vc deve ter parado de pesquisar desde seu último álbum de sucesso. Mesmas letras? Aceito. Porém infelizmente cada um canta uma letra compatível com o nível educacional e cultural que lhe é oferecido. Nesse caso, pelo governo brasileiro para com suas comunidades.. 🤷🏽‍♀️	anitta
text845	1	8	sérias	sério	ADJ	ADJ	Fem	Plur	9	amod	NA	0	Descoberta de valas comuns em Bucha levantou sérias questões sobre possíveis crimes de guerra: https://t.co/ynPkUfOyMr #g1	g1
text1811	1	10	religiosa	religioso	ADJ	ADJ	Fem	Sing	9	amod	NA	0	Brasil dá um importante passo para promover a liberdade religiosa https://t.co/QCW0RhtOt5	oglobo
text1198	1	6	provisória	provisório	ADJ	ADJ	Fem	Sing	5	amod	NA	0	O PM teve a liberdade provisória concedida um dia depois do flagrante, após pagamento de fiança https://t.co/WTitF0zCxr #g1	g1
text2193	1	4	moça	moço	ADJ	ADJ	Fem	Sing	3	amod	NA	0	“Com licença moça, este bastão pode ser perigoso, queira nos acompanhar por gentileza” https://t.co/D7C8RORTmv	whindersson
text1946	1	11	médica	médico	ADJ	ADJ	Fem	Sing	10	amod	NA	0	Defesa de cabo expulsa por ir a eventos de licença médica diz que PM negou acesso a documentos e aciona o MP https://t.co/U3HmrlVrXL	oglobo
text2680	1	8	venezuelano	venezuelano	ADJ	ADJ	Masc	Sing	7	amod	NA	0	Decisão acontece dias após reunião do líder venezuelano, Nicolás Maduro, e representantes dos EUA. O embargo a Caracas pode ser retirado em breve, dizem fontes https://t.co/Mx8uus1jFA #g1	g1
text1376	1	4	petista	petista	ADJ	ADJ	Masc	Sing	3	amod	NA	0	Proximidade de líder petista com Cláudio Castro gera críticas na esquerda fluminense https://t.co/aPT3Whsosd	oglobo
text1652	1	12	comunitário	comunitário	ADJ	ADJ	Masc	Sing	11	amod	NA	0	'Não queremos um Aeroporto de Congonhas', diz líder comunitário da Barra https://t.co/HZM6RggB0p	oglobo
text2198	1	21	comunitário	comunitário	ADJ	ADJ	Masc	Sing	20	amod	NA	0	Empresário havia sido condenado, em 2017, pela morte de um funcionário da empresa dele e de um líder comunitário https://t.co/ZEMkg23Tgd #g1	g1
text485	1	2	austríaco	austríaco	ADJ	ADJ	Masc	Sing	1	amod	NA	0	Líder austríaco diz que teve conversas 'abertas e duras' com Putin na Rússia https://t.co/2ya12610WI	oglobo
text3118	1	2	ocidentais	ocidental	ADJ	ADJ	Masc	Plur	1	amod	NA	0	Líderes ocidentais pressionam China por Ucrânia: futuro econômico chinês está mais ligado ao Ocidente do que à Rússia, diz Biden https://t.co/FM9y2FJelf	oglobo
text3167	1	2	ocidentais	ocidental	ADJ	ADJ	Masc	Plur	1	amod	NA	0	Líderes ocidentais se reúnem em cúpulas da Otan, do G7 e da UE, e anunciam mais armas para a Ucrânia https://t.co/2qowbSXAjW	oglobo
text816	1	2	ocidentais	ocidental	ADJ	ADJ	Masc	Plur	1	amod	NA	0	Líderes ocidentais e a ONU pedem que a Rússia seja julgada por crimes de guerra https://t.co/Q3vOjYppZ8 #g1	g1
text1492	1	16	possível	possível	ADJ	ADJ	Masc	Sing	15	amod	NA	0	As vezes eu me pergunto se eu deveria estar atrás de todo view e like possível de todas as formas igual a todo mundo, será que seria melhor do que estar nessa busca infinita pra saber quem eu sou, de onde eu vim, pra onde eu vou, conhecendo o planeta inteiro?	whindersson
text2548	1	5	judicial	judicial	ADJ	ADJ	Fem	Sing	4	amod	NA	0	Rio Ônibus obtém liminar judicial para suspender greve de rodoviários, mas BRT segue parado https://t.co/Wt2vXUXmwN	oglobo
text2554	1	5	judicial	judicial	ADJ	ADJ	Fem	Sing	4	amod	NA	0	Rio Ônibus obtém liminar judicial para suspender greve de rodoviários, mas BRT segue parado https://t.co/903Qs67JCF	oglobo
text2053	1	28	virtual	virtual	ADJ	ADJ	Masc	Sing	27	amod	NA	0	E não se façam de tontos, to falando que não concordo com hate, se juntar e ir num lugar se vingar de algo, linchamento virtual, não ajuda nada, nem ninguém, nem a você alimentando esse hábito.	whindersson
text2369	1	7	racista	racista	ADJ	ADJ	Masc	Sing	6	amod	NA	0	Biden assina lei que considera linchamento racista crime federal de ódio https://t.co/BpcabuUVMZ	oglobo
text2954	1	17	raro	raro	ADJ	ADJ	Masc	Sing	16	amod	NA	0	Sem resposta da Justiça, mãe depende de doações para custear tratamento de bebê com linfangioma raro https://t.co/0cyxOzLgnk	oglobo
text3080	1	4	indígena	indígena	ADJ	ADJ	Fem	Sing	3	amod	NA	0	Jovem ensina língua indígena em rede social e compartilha curiosidades: ""nossa cultura não pode acabar"" https://t.co/ihuD10V0go #g1 https://t.co/c2Dw6dMKFu	g1
text1637	1	6	tortas	torto	ADJ	ADJ	Fem	Plur	5	amod	NA	0	Deus escreve certo por linhas tortas. Nesse exato momento quero jogar pro universo a palavra GRATIDÃO.	anitta
text2873	1	17	tortas	torto	ADJ	ADJ	Fem	Plur	16	amod	NA	0	Disponível no Globoplay, a série documental Elza &amp; Mané – Amor em linhas tortas ecoa a trilha sonora criada em 1963 no embalo da paixão que uniu Elza Soares com o jogador de futebol Manuel Francisco dos Santos, imortalizado como Mané Garrincha. #g1 https://t.co/APDgA9ZcfR	g1
text1164	1	3	tênue	tênue	ADJ	ADJ	Fem	Sing	2	amod	NA	0	A linha tênue entre se sentir incrível e se sentir um completo inútil	whindersson
text421	1	6	própria	próprio	ADJ	ADJ	Fem	Sing	5	amod	NA	0	Ela já teve uma linha própria de cosméticos, vendeu roupas de grife, participou de concurso musical na TV e sonhava em ficar famosa como cantora gospel https://t.co/cjjOE9hW8A #g1	g1
text44	1	2	rápido	rápido	ADJ	ADJ	Masc	Sing	1	amod	NA	0	Link rápido e fácil https://t.co/ZqDcBheXRl	whindersson
text5	1	5	disponíveis	disponível	ADJ	ADJ	Masc	Plur	4	amod	NA	0	Tweet com os links disponíveis: <linebreak>  <linebreak> https://t.co/5tda44fk0jhttps://t.co/PREJwikrEy	whindersson
text1952	1	2	total	total	ADJ	ADJ	Fem	Sing	1	amod	NA	0	Liquidação total do Brasil inteiro! Todo dia é de preço alto com o #Bolsocaro https://t.co/pq0g6jFx1F	anitta
text2212	1	13	judicial	judicial	ADJ	ADJ	Fem	Sing	12	amod	NA	0	BTG anuncia compra do controle do Banco Econômico que está em liquidação judicial desde 1996 https://t.co/310hnyLRtI	oglobo
text2877	1	3	crescente	crescente	ADJ	ADJ	Fem	Sing	2	amod	NA	0	Uma lista crescente de multinacionais anunciou a saída da Rússia por conta da invasão à Ucrânia na última semana. #g1  <linebreak>  https://t.co/IRxbZ03fx7	g1
text701	1	15	anual	anual	ADJ	ADJ	Fem	Sing	14	amod	NA	0	Elon Musk ocupa posto de mais rico do mundo pela primeira vez em lista anual da Forbes https://t.co/uLXCYo9djB #g1 https://t.co/olNYEZxJy4	g1
text2300	1	18	sério	sério	ADJ	ADJ	Masc	Sing	17	amod	NA	0	Eu to com muita saudade dos palcos e de fazer show então segunda todo mundo na live sério	whindersson
text1078	1	4	motivacional	motivacional	ADJ	ADJ	Fem	Sing	3	amod	NA	0	Fiz uma live motivacional hoje no meu Instagram, vou tentar fazer todo dia as 9:15 da manhã, quero cedo mais igual do Tiago Nigro as 5 da manhã não dá, vai acordar o cão porra 😂 <linebreak> Amanhã tem de novo as 9:15, bora?	whindersson
text1678	1	3	fundamentais	fundamentar	ADJ	ADJ	Masc	Plur	2	amod	NA	0	Cinco livros fundamentais de Lygia Fagundes Telles https://t.co/HOJkkdGCzZ	oglobo
text2916	1	10	desnutridos	desnutrir	ADJ	ADJ	Masc	Plur	9	xcomp	NA	0	Segundo a Polícia Ambiental, os cães foram localizados desnutridos, sem água ou comida e em meio à sujeira https://t.co/dXalUfiRcN #g1	g1
text305	1	4	msm	msm	ADJ	ADJ	Fem	Sing	3	flat:name	NA	0	Cortaram a lombra msm	whindersson
text685	1	5	iconicos	iconicos	ADJ	ADJ	Masc	Plur	4	amod	NA	0	Ainda tem outros looks iconicos mas ainda não tão prontos...	anitta
text1426	1	8	estilosos	estilosos	ADJ	ADJ	Masc	Plur	7	amod	NA	0	Público opta por conforto para montar looks estilosos no festival https://t.co/e6xWrTHOHV #g1 #lollapalooza2022 #lookinhos	g1
text2481	1	4	eterno	eternar	ADJ	ADJ	Masc	Sing	3	amod	NA	0	Era um looping eterno de momentos da minha vida em que algum amigo meu tentava né matar. Eu todo tempo peregrinava me perguntando por que meu destino era morrer daquele jeito, morimbundo meio sei lá, valdemort quando tá só aquele pedaço de bosta la	whindersson
text779	1	34	incontrolável	incontrolável	ADJ	ADJ	Fem	Sing	33	amod	NA	0	E cara não dá pra falar essas coisas na internet, fica todo mundo doido, minha mãe fica doida, meu pai fica doido, minha noiva, eu, vira loucura incontrolável	whindersson
text2013	2	15	provenientes	proveniente	ADJ	ADJ	Masc	Plur	14	amod	NA	0	Compositor De Lucca alega que escreveu a canção sozinho e pede 100% dos lucros provenientes dela. Já o cantor afirma que eles escreveram a música em conjunto e que já repassou o devido valor https://t.co/rVTVPs8TmR #g1	g1
